"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"636","@TEN4Texas @JAmy208 @BrotherVet @No_Liberal_Tex @CaptMxAmerica @ClockworkTrump @GaijinRaijin @MikeDiaz285‚Ä¶ https://t.co/ggKo6nMICE",FALSE,0,"TEN4Texas",2018-03-08 23:20:36,TRUE,"971887369292050434","971888445219049472","871006888510357504","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MondoDeLarge",1,FALSE,FALSE,NA,NA
"637","Acetaminophen Overdosing Common, Especially in Cold/Flu Season https://t.co/I22j8rcjqS via @medscape",FALSE,0,NA,2018-03-08 23:20:16,FALSE,NA,"971888360506699776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrVRepetto",0,FALSE,FALSE,NA,NA
"638","Flu season is almost over. Should you still get a flu shot?
https://t.co/ot4ZK4RGOG
#flushot #health #news‚Ä¶ https://t.co/v4cXcP38JQ",FALSE,0,NA,2018-03-08 23:20:11,TRUE,NA,"971888340248268800",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","rogerscott",0,FALSE,FALSE,NA,NA
"639","Flu season is almost over. Should you still get a flu shot?
https://t.co/wEhcvtV1He
#flushot #health #news‚Ä¶ https://t.co/SvzfYMGGfP",FALSE,0,NA,2018-03-08 23:20:11,TRUE,NA,"971888338037825536",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","KISSMediaCo",0,FALSE,FALSE,NA,NA
"640","Flu season is almost over. Should you still get a flu shot?
https://t.co/G59JLjzMUi
#flushot #health #news‚Ä¶ https://t.co/2Vw77nRPVR",FALSE,0,NA,2018-03-08 23:20:10,TRUE,NA,"971888333776478211",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","martavision",0,FALSE,FALSE,NA,NA
"641","Flu season is almost over. Should you still get a flu shot?
https://t.co/jPIsVzjJOc
#flushot #health #news‚Ä¶ https://t.co/B7rGP9FfG7",FALSE,0,NA,2018-03-08 23:20:09,TRUE,NA,"971888332295802880",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DrJoeHaraszti",0,FALSE,FALSE,NA,NA
"642","Flu season is almost over. Should you still get a flu shot?
https://t.co/6unRzuuLXf
#flushot #health #news‚Ä¶ https://t.co/6QrrviSJYt",FALSE,0,NA,2018-03-08 23:20:09,TRUE,NA,"971888331029172224",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ColinBBaker",0,FALSE,FALSE,NA,NA
"643","""Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims"" https://t.co/LnRCd0NWSc via https://t.co/Cl5BhncFtT",FALSE,0,NA,2018-03-08 23:20:09,FALSE,NA,"971888329787625474",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","forfirstmoms",0,FALSE,FALSE,NA,NA
"644","I‚Äôve had this flu that‚Äôs supposedly ‚Äòkilling people‚Äô for over a week WHY THE FUCK AM A NO DEED YET",FALSE,2,NA,2018-03-08 23:20:08,FALSE,NA,"971888327493345281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chloemckinnelll",0,FALSE,FALSE,NA,NA
"645","I added a video to a @YouTube playlist https://t.co/vc6J5ZrH9d ALERT**** Swine Flu and the CDC",FALSE,0,NA,2018-03-08 23:20:03,FALSE,NA,"971888307406888961",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","shills213",0,FALSE,FALSE,NA,NA
"646","I've puked twice today. Me thinks I have the flu. That's just fucking lovely https://t.co/YC2vQB5Yv0",FALSE,0,NA,2018-03-08 23:20:02,FALSE,NA,"971888303162105856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SheOfJericho",0,FALSE,FALSE,NA,NA
"647","@matt___nelson Please be okay! I hope it‚Äôs not the flu!",FALSE,0,"matt___nelson",2018-03-08 23:19:48,FALSE,"971883524293787648","971888244517302272","2434538047","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AgentBananas",0,FALSE,FALSE,NA,NA
"648","The flu is rampant! What can you do to Boost Your Immune System?  I have a blog post that can tell you have to be a‚Ä¶ https://t.co/KcDGqKPYoR",FALSE,1,NA,2018-03-08 23:19:31,TRUE,NA,"971888173142876160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddJudkins",0,FALSE,FALSE,NA,NA
"649","""Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims"" https://t.co/4qmB4x9AO5 https://t.co/1z1RORi4w7",FALSE,0,NA,2018-03-08 23:19:21,FALSE,NA,"971888129895485440",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","reedcolvin17",0,FALSE,FALSE,NA,NA
"650","@thelastlaboniar i hope its just a stomach bug and not the flu :(",FALSE,0,"thelastlaboniar",2018-03-08 23:19:03,FALSE,"971887895933079559","971888052074307584","877342927520899072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofsentience",0,FALSE,FALSE,NA,NA
"651","They think it‚Äôs all cute until he gets the flu and she don‚Äôt do nothing for him. https://t.co/OLM3Rk5Vox",FALSE,1,NA,2018-03-08 23:19:01,FALSE,NA,"971888044784701440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realNoahBarrier",0,FALSE,FALSE,NA,NA
"652","(Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims) - https://t.co/J0Lbh0gWME https://t.co/ciTJx0gXta",FALSE,0,NA,2018-03-08 23:18:49,FALSE,NA,"971887996155912195",NA,"<a href=""http://topglobalnews.org/"" rel=""nofollow"">NextScript topglobalnews.org</a>","TopGlobalNews3",0,FALSE,FALSE,NA,NA
"653","Retweeted Naomi Pescovitz (@NaomiPescovitz):

In other news... this flu season has been awful. Jenn Walch and I... https://t.co/dJ1rS8LdI8",FALSE,1,NA,2018-03-08 23:18:36,FALSE,NA,"971887938706595841",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CPalladinoFox9",0,FALSE,FALSE,NA,NA
"654","@thelastlaboniar oh no! is it the flu?",FALSE,0,"thelastlaboniar",2018-03-08 23:17:55,FALSE,"971887564486520832","971887770015797248","877342927520899072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofsentience",0,FALSE,FALSE,NA,NA
"655","@BryanLunduke @pogolinux @system76 @lulzbot3D Man flu make for meme time Ì†ΩÌ∏Ö https://t.co/h0IR7jS6JH",FALSE,7,"BryanLunduke",2018-03-08 23:17:48,FALSE,"971795888627531776","971887738562797568","14180843","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayTheLane",1,FALSE,FALSE,NA,NA
"656","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims via the @FoxNews  https://t.co/cKughcp3Cy",FALSE,0,NA,2018-03-08 23:17:27,FALSE,NA,"971887652491456513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnewsHound",0,FALSE,FALSE,NA,NA
"657","See that saying like ‚Äúthere are billions of cells in your body, and all they care about is u‚Äù well that could not b‚Ä¶ https://t.co/iHRtAGogja",FALSE,3,NA,2018-03-08 23:17:12,TRUE,NA,"971887588402442240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caitlinhalliday",0,FALSE,FALSE,NA,NA
"658","Flu with midtermsÌ†ΩÌ≤ú‚ù§Ô∏èÌ†ΩÌ≤ú‚ù§Ô∏èÌ†ΩÌ≤ú‚ù§Ô∏èÌ†ΩÌ≤ú",FALSE,0,NA,2018-03-08 23:17:07,FALSE,NA,"971887566847926273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariam88570828",0,FALSE,FALSE,NA,NA
"659","@ZacharyLevi Feeling okay. Sick with flu sadly. How are you?",FALSE,0,"ZacharyLevi",2018-03-08 23:16:52,FALSE,"971756151774654464","971887503698419712","24083901","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chata12386",0,FALSE,FALSE,NA,NA
"660","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims - Fox News https://t.co/qoGlsxAJO4",FALSE,0,NA,2018-03-08 23:16:51,FALSE,NA,"971887499395194880",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BitzHealth",0,FALSE,FALSE,NA,NA
"661","Health officials say the flu season is on a decline, but that does not mean it is over yet.
https://t.co/x9tOzTTSsK",FALSE,0,NA,2018-03-08 23:16:25,FALSE,NA,"971887390351642625",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","WDVMTV",0,FALSE,FALSE,NA,NA
"662","@BraincageGaming I got ""influenza a+"" about 4 weeks ago.  I was out of work for 6 days and felt like death.  I stil‚Ä¶ https://t.co/EDgTMEt2rb",FALSE,1,"BraincageGaming",2018-03-08 23:16:07,TRUE,"971835558996488192","971887315059535872","3073328131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xLaseRx_",0,FALSE,FALSE,NA,NA
"663","Report finds increase in virtual care visits this flu season https://t.co/t0UyN3zh2t",FALSE,0,NA,2018-03-08 23:15:59,FALSE,NA,"971887280863379456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AAPCA3",0,FALSE,FALSE,NA,NA
"664","ATTENTION: Tomorrow's 9 am Zumba class is canceled! The flu bug got Rosanna ;(",FALSE,0,NA,2018-03-08 23:15:48,FALSE,NA,"971887236550606848",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LaceyAnytimeFit",0,FALSE,FALSE,NA,NA
"665","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims - Fox News https://t.co/Hq4Uv8lRFk",FALSE,0,NA,2018-03-08 23:15:32,FALSE,NA,"971887168053489665",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JanetKrahenbuhl",0,FALSE,FALSE,NA,NA
"666","I just wish kait didn‚Äôt have the flu on my bday Ì†ΩÌπÅ",FALSE,0,NA,2018-03-08 23:15:30,FALSE,NA,"971887158641426432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeeJRuiz",0,FALSE,FALSE,NA,NA
"667","Another note. Nobody in my family receives toxic flu shuts. Nobody in my family had a cold or flu this winter. We ate healthy instead.",FALSE,0,NA,2018-03-08 23:15:24,FALSE,NA,"971887133848932352",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HeartSong57",0,FALSE,FALSE,NA,NA
"668","I'm going to admit this without shame, mostly cause I can blame it on the flu, but I just woke up from a four hour‚Ä¶ https://t.co/eT6J93mKj9",FALSE,1,NA,2018-03-08 23:15:22,TRUE,NA,"971887128765399040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoleJongDe",0,FALSE,FALSE,NA,NA
"669","@CaulfieldTim @MoriartyLab @SGottliebFDA Fine aerosol shedding of flu virus was 6.3  (95% confidence interval 1.9-2‚Ä¶ https://t.co/X1zkv5WGNB",FALSE,1,"CaulfieldTim",2018-03-08 23:15:22,TRUE,"971885127180607488","971887127968538624","407395156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danaparish",0,FALSE,FALSE,NA,NA
"670","@jon_greenberg And he was allowed to get a flu shot this winter.",FALSE,1,"jon_greenberg",2018-03-08 23:15:16,FALSE,"971881113617666050","971887101552746497","133456687","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HackChillson",0,FALSE,FALSE,NA,NA
"671","FDA panel recommends strains for 2018-2019 flu vaccine https://t.co/Tp2n2jHykZ",FALSE,0,NA,2018-03-08 23:15:10,FALSE,NA,"971887076818919424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AAPCA3",0,FALSE,FALSE,NA,NA
"672","Young Men Face Higher Risk for Rare Flu Complication, Guillain-Barr√© syndrome - https://t.co/u3SRdRnGTm",FALSE,0,NA,2018-03-08 23:15:07,FALSE,NA,"971887061983744005",NA,"<a href=""http://www.drugs.com"" rel=""nofollow"">Drugs.com</a>","Drugscom",0,FALSE,FALSE,NA,NA
"673","Is it the flu or a cold? Flu season's not over yet. We've got a handy checklist to help distinguish between cold &amp;‚Ä¶ https://t.co/Rm2ZD048yF",FALSE,0,NA,2018-03-08 23:15:06,TRUE,NA,"971887060243177473",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheObGProject",1,FALSE,FALSE,NA,NA
"674","We are still taking Prebook Flu vaccine orders! It's not too late to order! Contact us today for more information! https://t.co/pMblBfKRik",FALSE,1,NA,2018-03-08 23:15:01,FALSE,NA,"971887039649075200",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","VesselMedical",0,FALSE,FALSE,NA,NA
"675","What do you call a pig with the flu? A swine swine.   :-",FALSE,0,NA,2018-03-08 23:14:45,FALSE,NA,"971886972997259264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MendyErena",0,FALSE,FALSE,NA,NA
"676","@DustinStarr @cerrito @USPlabs @cerritotrivia @TheMariaStarr @Sports56WHBQ No problem. I had a virus this week too. Thankfully not the flu",FALSE,0,"DustinStarr",2018-03-08 23:14:42,FALSE,"971886851882672128","971886961152679936","17696064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DROwens901",0,FALSE,FALSE,NA,NA
"677","@AliquisACOC Sorry I dropped off, but I had the flu for a bit.  Sorry if you decide to drop
the board, though I do‚Ä¶ https://t.co/zflaBHtUmM",FALSE,0,"AliquisACOC",2018-03-08 23:14:28,TRUE,"970074394813804544","971886902239547393","934235936468090881","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CBriverrat",0,FALSE,FALSE,NA,NA
"678","The latest 60 Seconds of Safety! https://t.co/YFInqBdia7 #springbreak #flu",FALSE,0,NA,2018-03-08 23:14:22,FALSE,NA,"971886877065318400",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","btmanning",0,FALSE,FALSE,NA,NA
"679","@DROwens901 @cerrito @USPlabs @cerritotrivia @TheMariaStarr @Sports56WHBQ My boy @cerrito was hit with the flu. Sho‚Ä¶ https://t.co/IQqFmSFRVT",FALSE,1,"DROwens901",2018-03-08 23:14:16,TRUE,"971886712803745792","971886851882672128","899298546993811456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DustinStarr",0,FALSE,FALSE,NA,NA
"680","@minusthepretty Fr I have the flu Ì†ΩÌ∏∑",FALSE,0,"minusthepretty",2018-03-08 23:14:09,FALSE,"971886330992123904","971886819167166464","1187276882","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrincessRonnn",0,FALSE,FALSE,NA,NA
"681","Had the Flu, got over it, then our area got hit with a Bimb #Cyclone followed by a Nor'easter with 8 inches of snow‚Ä¶ https://t.co/9gpxIxq4VN",FALSE,2,NA,2018-03-08 23:14:04,TRUE,NA,"971886798422138881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeChangeToday",1,FALSE,FALSE,NA,NA
"682","@CaulfieldTim @MoriartyLab @SGottliebFDA If interested, here r papers re: potential decreased efficacy of flu vacci‚Ä¶ https://t.co/af2ivKC1jh",FALSE,1,"CaulfieldTim",2018-03-08 23:13:39,TRUE,"971885127180607488","971886695217057794","407395156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danaparish",0,FALSE,FALSE,NA,NA
"683","UPDATED: Markey wants $1B investment to tackle flu | Local News | https://t.co/jS7vNBlvKA https://t.co/s2sI4MNK2Z #cannabis",FALSE,0,NA,2018-03-08 23:13:34,FALSE,NA,"971886671921852417",NA,"<a href=""http://www.tweetGoogleAlerts.com"" rel=""nofollow"">TweetGoogleAlerts</a>","CannabisBizNews",0,FALSE,FALSE,NA,NA
"684","South Carolina flu activity downgraded from 'widespread' to 'regional' https://t.co/cV2rB3VXG7",FALSE,1,NA,2018-03-08 23:13:29,FALSE,NA,"971886654230351873",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","wpdeabc15",1,FALSE,FALSE,NA,NA
"685","@cheekicharlie_ Here my personal cure for cold and flu: spaghetti Bolognese with lots of garlic and mushrooms (garl‚Ä¶ https://t.co/DcaH3baxct",FALSE,0,"cheekicharlie_",2018-03-08 23:13:15,TRUE,"971886046110613504","971886595971280896","878494992393568256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJDazzyDeaf666",0,FALSE,FALSE,NA,NA
"686","Hate being down with the flu Ì†ΩÌ∏∑ 
Flushots don't work at all. Lmao",FALSE,0,NA,2018-03-08 23:13:12,FALSE,NA,"971886582385991680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edithmgc94",0,FALSE,FALSE,NA,NA
"687","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims - Fox News https://t.co/iznUQKGbwp",FALSE,0,NA,2018-03-08 23:13:10,FALSE,NA,"971886574123257856",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tribune_Health",0,FALSE,FALSE,NA,NA
"688","The flu is pretty fun 10/10 would recommend.",FALSE,0,NA,2018-03-08 23:13:05,FALSE,NA,"971886552627466240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ksurch3hunna",0,FALSE,FALSE,NA,NA
"689","My mom has the flu so me and my dad are putting bleach on everything she touches and she got her feelings hurt and‚Ä¶ https://t.co/a447hcIH2v",FALSE,3,NA,2018-03-08 23:13:05,TRUE,NA,"971886551826276352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daaliapacheco",0,FALSE,FALSE,NA,NA
"690","Got the flu shot",FALSE,0,NA,2018-03-08 23:12:53,FALSE,NA,"971886502979489792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahhornedo",0,FALSE,FALSE,NA,NA
"691","So......a Russian spy gets the flu and the BBC thinks its an assassination! #VladimirPutin #OperationMockingbird #flu",FALSE,0,NA,2018-03-08 23:12:37,FALSE,NA,"971886432989204480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MR_CONSPIRACY_",0,FALSE,FALSE,NA,NA
"692","@waltshaub It's a horrible flu season. I got slammed by a strain that wasn't in my high potency immunization, too.‚Ä¶ https://t.co/FkmNJFxxov",FALSE,1,"waltshaub",2018-03-08 23:12:34,TRUE,"971842231509442561","971886420527738880","830908366377611266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ehrest",0,FALSE,FALSE,NA,NA
"693","Flu experts call for new vaccines, drugs, diagnostics - KYMA https://t.co/z3aZSwsx27",FALSE,0,NA,2018-03-08 23:12:10,FALSE,NA,"971886320434991109",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","WxJeffrey",0,FALSE,FALSE,NA,NA
"694","Hate Annual Shots? 
A Japanese Company has invented a drug that can kill the Flu in 24 hours.

@michaelvonirvin 
Mi‚Ä¶ https://t.co/72JP32YQqC",FALSE,0,NA,2018-03-08 23:12:06,TRUE,NA,"971886306862145536",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","graveviewer",1,FALSE,FALSE,NA,NA
"695","Flu experts call for new vaccines, drugs, diagnostics - KYMA https://t.co/S7ZBU6Vnm1",FALSE,0,NA,2018-03-08 23:12:03,FALSE,NA,"971886290747748353",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","RepublicWeather",0,FALSE,FALSE,NA,NA
"696","Cuomo: Confirmed flu cases drop again in NY https://t.co/2qv3GGJTIZ",FALSE,0,NA,2018-03-08 23:12:02,FALSE,NA,"971886286536626176",NA,"<a href=""http://news.quiboat.com"" rel=""nofollow"">Quiboat News</a>","AlbanySoup",0,FALSE,FALSE,NA,NA
"697","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims https://t.co/dP8N3ITVff https://t.co/VRxddocrGu",FALSE,0,NA,2018-03-08 23:11:55,FALSE,NA,"971886259776970756",NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>","Vaccinizer",0,FALSE,FALSE,NA,NA
"698","Urgent care just refused to test my kid for the flu, then sent out a prescription for tamiflu anyways??? Was suppos‚Ä¶ https://t.co/8ZVnN0BGrn",FALSE,11,NA,2018-03-08 23:11:55,TRUE,NA,"971886259386896384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emmawee_M",0,FALSE,FALSE,NA,NA
"699","This flu is no joke been sick asf since Monday Ì†ΩÌ∏¢",FALSE,0,NA,2018-03-08 23:11:47,FALSE,NA,"971886223982825472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maddy_peracciny",0,FALSE,FALSE,NA,NA
"700","@GenericOfNames @CheeseJew I don‚Äôt know what I‚Äôm sick with, probably a cold or a small version of the flu. I‚Äôve had‚Ä¶ https://t.co/Izv6FgNb5f",FALSE,0,"GenericOfNames",2018-03-08 23:11:39,TRUE,"971885545835106304","971886193213345793","769348768235937792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noshitAJ",0,FALSE,FALSE,NA,NA
